contig.name,length,accession,annotation,percent.identity,match.length,evalue,kingdom,virus,taxonomy.number,virus.name,taxonomy,taxonomy.pattern,P18,W3,W64,Y14,Y17,Y18,Y25,Y41,Y52,Y70,Y7
k141_296115,815,DAO76278.1,DAO76278.1 MAG TPA: Portal protein [Caudoviricetes sp.],55.9,152,1.68E-41,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,8,0,14,0,42,0,0,0
k141_296386,342,DAY41197.1,DAY41197.1 MAG TPA: major capsid protein [Caudoviricetes sp.],91.2,113,1.50E-59,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,40,2,0,0,0
k141_297150,301,DAP65208.1,DAP65208.1 MAG TPA: putative ATP-dependent RNA helicase [Caudoviricetes sp.],52.9,104,1.10E-24,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,248,0,6,0,0,0,0,0,0,0
k141_297527,568,DAN43959.1,DAN43959.1 MAG TPA: PolyVal ADP-Ribosyltransferase [Caudoviricetes sp.],38.4,185,1.04E-34,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,25,0,0,74,0,0,0,0
k141_297735,3717,DAN48344.1,DAN48344.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],57.4,242,1.93E-87,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,956,334,592,2384,604,123,4866,1266,466,533,73
k141_297793,645,DAV75880.1,DAV75880.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],48.1,131,7.82E-33,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,117,0,10,0,2,0,0,0
k141_297885,427,DAQ08782.1,DAQ08782.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],51.9,77,4.48E-14,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,102,0,0,0,0,0,0,0,0,0,0
k141_298489,450,DAV36679.1,DAV36679.1 MAG TPA: clamp loader [Caudoviricetes sp.],60.7,135,2.15E-45,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,30,0,0,0,0,0
k141_298617,472,DAS36114.1,"DAS36114.1 MAG TPA: Bacterial capsule synthesis protein, partial [Caudoviricetes sp.]",55.7,115,1.38E-27,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,24,0,0,0,12,0,0,0
k141_299586,569,DAS29255.1,DAS29255.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],53.4,189,1.10E-55,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,102,0,0,0,0
k141_300167,2195,DAS89192.1,DAS89192.1 MAG TPA: diaminopimelate epimerase [Caudoviricetes sp.],78.7,254,1.51E-142,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,36,0,0,214,58,165,101,132,0,25,3
k141_300344,375,DAI04947.1,DAI04947.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],41.9,124,1.05E-21,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,13,44,0,0,0,0,0,0
k141_300360,827,DAN76883.1,DAN76883.1 MAG TPA: Integrase [Caudoviricetes sp.],77.9,163,4.96E-82,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,24,0,0,2,0,0,136,76,0,0,0
k141_300653,500,DAX15523.1,DAX15523.1 MAG TPA: holin [Caudoviricetes sp.],40.1,152,1.20E-25,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,36,0,0,0,0,0
k141_300662,3367,DAS87827.1,DAS87827.1 MAG TPA: TANFOR domain protein [Caudoviricetes sp.],66.4,387,5.54E-155,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,40,0,0,1663,0,254,0,0,0,0,0
k141_300746,651,DAS86371.1,DAS86371.1 MAG TPA: PIN domain [Caudoviricetes sp.],67.3,147,3.27E-58,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,138,0,2,0,0,0
k141_301036,404,DAS75978.1,DAS75978.1 MAG TPA: neck protein [Caudoviricetes sp.],62.7,134,9.00E-52,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,76,0,0,0,0
k141_301044,770,DAL04147.1,DAL04147.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],84.7,249,4.28E-145,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,88,0,2,0,0,0,0,0
k141_301711,370,DAN62737.1,DAN62737.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],34.1,123,9.20E-15,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,50,0,0,0,0,0,0,0
k141_302904,1205,DAS39892.1,DAS39892.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],28.5,253,9.62E-22,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,6366,0,28,0,6,0,0,0
k141_303003,670,DAN31312.1,DAN31312.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],59.6,218,6.07E-77,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,87,0,6,0,0,0,0,0
k141_303118,1586,DAN01604.1,DAN01604.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],81.1,196,1.69E-104,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,150,0,0,0,0,0
k141_30317,672,DAJ28585.1,DAJ28585.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],58.6,128,3.53E-41,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,5,0,0,236,0,0,0,0
k141_30344,355,DAO89191.1,DAO89191.1 MAG TPA: peptidase [Caudoviricetes sp.],47.2,108,3.35E-21,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,0,0,0,404
k141_303490,3478,DAY42345.1,DAY42345.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],38.3,264,4.20E-38,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,854,0,28,0,0,0,0,0
k141_303541,446,DAW50626.1,DAW50626.1 MAG TPA: Putative exonuclease [Caudoviricetes sp.],48.2,110,3.32E-30,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,8,0,22,0,0,0
k141_304157,1034,DAD63001.1,DAD63001.1 MAG TPA: tail protein [Caudoviricetes sp.],79.1,344,7.20E-195,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,14,0,0,174,554,0,0,0
k141_304215,374,DAX33964.1,DAX33964.1 MAG TPA: putative XkdM-like protein [Caudoviricetes sp.],83.1,89,3.63E-47,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,104,0,0,0,0,0,0,0,0,0,0
k141_304338,326,MBF1221642.1,MBF1221642.1 PD-(D/E)XK nuclease family protein [Haemophilus influenzae],56.3,80,4.54E-23,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,6,0,8,0,8,0,246,0
k141_304349,747,DAQ63573.1,DAQ63573.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],56.7,157,9.35E-50,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,211,0,0,260,0
k141_304414,327,DAY44304.1,DAY44304.1 MAG TPA: minor tail protein [Caudoviricetes sp.],50,106,8.47E-26,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,2,0,8,0,0,0,0,0
k141_304663,373,DAW53055.1,DAW53055.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],53.9,89,2.98E-25,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,6,0,0,0,0,0,0,0
k141_304694,340,DAP84971.1,DAP84971.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],35.5,107,2.80E-16,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,0,0,0,364
k141_304732,680,DAW61836.1,DAW61836.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],75.9,108,3.52E-48,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,51,0,0,0,0,0,0,0
k141_304769,574,DAK95580.1,DAK95580.1 MAG TPA: DNA-directed RNA polymerase subunit alpha [Caudoviricetes sp.],58,193,4.29E-66,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,102,0,0,392,0
k141_30546,1427,DAQ12445.1,DAQ12445.1 MAG TPA: homing endonuclease [Caudoviricetes sp.],36.7,245,1.09E-40,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,224,0,6,0,162,0,0,0
k141_306208,368,DAS66924.1,DAS66924.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],48.8,82,1.81E-17,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,4,58,2,0,0,0,0,0
k141_306327,545,DAJ94970.1,DAJ94970.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],67.1,70,5.65E-16,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,4,0,0,489,589,0,0,0
k141_307353,488,DAP99696.1,DAP99696.1 MAG TPA: Exonuclease [Caudoviricetes sp.],82.1,162,9.84E-92,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,47,0,0,0,0,0,0,0
k141_307849,349,DAS92760.1,DAS92760.1 MAG TPA: DNA polymerase III subunit alpha [Caudoviricetes sp.],57,114,2.31E-39,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,0,246,0,220
k141_308259,541,DAR93869.1,DAR93869.1 MAG TPA: Protein of unknown function (DUF2493) [Caudoviricetes sp.],41.5,118,6.40E-22,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,2,53,0,0,0,0
k141_308466,827,DAP86851.1,"DAP86851.1 MAG TPA: Middle operon regulator, TRANSCRIPTION.2A [Caudoviricetes sp.]",73.1,67,8.81E-23,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,0,0,0,4817
k141_309305,347,DAJ95279.1,DAJ95279.1 MAG TPA: Helicase ATPase REPLICATION [Caudoviricetes sp.],75.6,78,1.90E-32,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,0,0,320,0
k141_309662,1209,DAM80124.1,DAM80124.1 MAG TPA: STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN [Caudoviricetes sp.],42.4,401,2.86E-94,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,18,0,0,0,0,0,423,0,0,0,0
k141_309805,494,DAI09737.1,"DAI09737.1 MAG TPA: PORTAL PROTEIN, partial [Caudoviricetes sp.]",50,106,3.04E-24,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,29,0,0,0,0,0,0,0
k141_309890,1483,DAN15547.1,DAN15547.1 MAG TPA: tail protein [Caudoviricetes sp.],86.9,352,2.69E-211,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,616,44,2,0,60,540,304,0
k141_310456,493,DAV17893.1,DAV17893.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],70.1,157,2.02E-65,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,22,0,0,0,0,0,0,0
k141_311221,992,DAN76854.1,DAN76854.1 MAG TPA: antirepressor protein [Caudoviricetes sp.],64.4,194,3.58E-71,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,1204,0,54,0,293,10,0,228,0
k141_311258,337,DAS52526.1,DAS52526.1 MAG TPA: minor capsid protein [Caudoviricetes sp.],71.4,98,4.29E-42,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,12,0,0,0,0,0,0,0
k141_311327,435,DAS92750.1,DAS92750.1 MAG TPA: ribonucleotide-diphosphate reductase subunit beta [Caudoviricetes sp.],67.6,142,3.45E-57,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,0,0,0,1235
k141_311416,873,DAQ63568.1,DAQ63568.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],45.6,114,3.32E-23,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,16,204,2,0,202,0
k141_311499,393,DAO38776.1,DAO38776.1 MAG TPA: Transcriptional regulator [Caudoviricetes sp.],74.4,129,6.63E-63,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,16,10,0,16,0,0,0
k141_311541,961,DAV79178.1,DAV79178.1 MAG TPA: baseplate protein [Caudoviricetes sp.],63.4,191,1.30E-83,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,256,0,0,0,0,252,0,0,0,0
k141_311774,904,DAJ27845.1,DAJ27845.1 MAG TPA: DNA polymerase [Caudoviricetes sp.],68.6,303,8.00E-138,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,42,0,0,0,0,0,0,0
k141_31227,674,DAX21628.1,DAX21628.1 MAG TPA: major tail protein [Caudoviricetes sp.],58.7,104,4.15E-24,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,40,0,0,0
k141_312392,562,DAW23530.1,DAW23530.1 MAG TPA: major tail protein [Caudoviricetes sp.],35.2,159,5.47E-26,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,38,50,4,0,0,0,290,0
k141_313090,409,DAS89196.1,DAS89196.1 MAG TPA: LolA [Caudoviricetes sp.],64.8,108,1.23E-39,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,40,0,2,1,0,0,0,0
k141_313467,330,DAY42442.1,DAY42442.1 MAG TPA: ATP dependent DNA helicase [Caudoviricetes sp.],50,108,9.93E-18,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,14,0,0,0
k141_313922,377,DAV80506.1,DAV80506.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],40.2,122,1.47E-21,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,0,0,571,0
